policy,enabled,ts,reason,trade_side,overlap_group,overlap_reasons,tfi,mid_at_trigger,trade_px,ret_1s_bps,ret_3s_bps,ret_5s_bps,directional_ret_1s_bps,directional_ret_3s_bps,directional_ret_5s_bps
A_current,true,1776997586.1073608,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7204669260700388,,2323.7,,,,,,
B_overlap_quote_fade_only,true,1776997586.1073608,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7204669260700388,,2323.7,,,,,,
C_overlap_or_strong_tfi,true,1776997586.1073608,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7204669260700388,,2323.7,,,,,,
A_current,true,1776997586.364842,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.7204669260700388,,2323.7,,,,,,
B_overlap_quote_fade_only,false,1776997586.364842,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.7204669260700388,,2323.7,,,,,,
C_overlap_or_strong_tfi,true,1776997586.364842,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.7204669260700388,,2323.7,,,,,,
A_current,true,1776997586.6071718,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,false,1776997586.6071718,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997586.6071718,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997586.8695314,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997586.8695314,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997586.8695314,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997587.109352,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997587.109352,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997587.109352,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997587.3713992,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997587.3713992,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997587.3713992,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997587.6071825,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997587.6071825,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997587.6071825,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997588.1085582,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997588.1085582,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997588.1085582,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997588.3804708,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997588.3804708,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997588.3804708,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997588.8791406,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997588.8791406,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997588.8791406,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997589.1066685,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997589.1066685,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997589.1066685,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997589.3783138,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997589.3783138,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997589.3783138,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997589.8776314,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997589.8776314,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997589.8776314,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997590.110268,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997590.110268,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997590.110268,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997590.3752506,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997590.3752506,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997590.3752506,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,-0.7211613103555347,,2323.63,,,,,,
A_current,true,1776997591.107758,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997591.107758,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997591.107758,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
A_current,true,1776997591.374091,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997591.374091,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997591.374091,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
A_current,true,1776997591.6072052,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
B_overlap_quote_fade_only,true,1776997591.6072052,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
C_overlap_or_strong_tfi,true,1776997591.6072052,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8439955106621773,,2323.63,,,,,,
A_current,true,1776997591.871743,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9939320388349514,,2323.55,,,,,,
B_overlap_quote_fade_only,true,1776997591.871743,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9939320388349514,,2323.55,,,,,,
C_overlap_or_strong_tfi,true,1776997591.871743,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9939320388349514,,2323.55,,,,,,
A_current,true,1776997592.6285653,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
B_overlap_quote_fade_only,true,1776997592.6285653,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
C_overlap_or_strong_tfi,true,1776997592.6285653,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
A_current,true,1776997592.887389,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
B_overlap_quote_fade_only,true,1776997592.887389,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
C_overlap_or_strong_tfi,true,1776997592.887389,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
A_current,true,1776997593.1511805,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
B_overlap_quote_fade_only,true,1776997593.1511805,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
C_overlap_or_strong_tfi,true,1776997593.1511805,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9735735735735737,,2323.55,,,,,,
A_current,true,1776997593.3965065,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.9735735735735737,,2323.55,,,,,,
B_overlap_quote_fade_only,false,1776997593.3965065,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.9735735735735737,,2323.55,,,,,,
C_overlap_or_strong_tfi,true,1776997593.3965065,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.9735735735735737,,2323.55,,,,,,
A_current,true,1776997593.6601567,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.9735735735735737,,2323.55,,,,,,
B_overlap_quote_fade_only,false,1776997593.6601567,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.9735735735735737,,2323.55,,,,,,
C_overlap_or_strong_tfi,true,1776997593.6601567,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.9735735735735737,,2323.55,,,,,,
A_current,true,1776997593.9072356,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8649262202043132,,2323.55,,,,,,
B_overlap_quote_fade_only,false,1776997593.9072356,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8649262202043132,,2323.55,,,,,,
C_overlap_or_strong_tfi,true,1776997593.9072356,cancel_aggressive,sell,single_cancel_aggressive,cancel_aggressive,0.8649262202043132,,2323.55,,,,,,
A_current,true,1776997594.164042,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.865079365079365,,2323.56,,,,,,
B_overlap_quote_fade_only,true,1776997594.164042,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.865079365079365,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997594.164042,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.865079365079365,,2323.56,,,,,,
A_current,true,1776997594.4073665,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.865079365079365,,2323.56,,,,,,
B_overlap_quote_fade_only,true,1776997594.4073665,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.865079365079365,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997594.4073665,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.865079365079365,,2323.56,,,,,,
A_current,true,1776997594.6624494,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
B_overlap_quote_fade_only,true,1776997594.6624494,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997594.6624494,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
A_current,true,1776997595.161696,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
B_overlap_quote_fade_only,true,1776997595.161696,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997595.161696,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
A_current,true,1776997595.407558,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
B_overlap_quote_fade_only,true,1776997595.407558,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997595.407558,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
A_current,true,1776997595.6600738,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
B_overlap_quote_fade_only,true,1776997595.6600738,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997595.6600738,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8662169758291175,,2323.56,,,,,,
A_current,true,1776997595.9076445,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9228274967574578,,2323.56,,,,,,
B_overlap_quote_fade_only,true,1776997595.9076445,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9228274967574578,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997595.9076445,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9228274967574578,,2323.56,,,,,,
A_current,true,1776997596.15788,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9228274967574578,,2323.56,,,,,,
B_overlap_quote_fade_only,false,1776997596.15788,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9228274967574578,,2323.56,,,,,,
C_overlap_or_strong_tfi,true,1776997596.15788,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9228274967574578,,2323.56,,,,,,
A_current,true,1776997596.4144154,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
B_overlap_quote_fade_only,false,1776997596.4144154,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
C_overlap_or_strong_tfi,true,1776997596.4144154,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
A_current,true,1776997596.671103,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
B_overlap_quote_fade_only,false,1776997596.671103,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
C_overlap_or_strong_tfi,true,1776997596.671103,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
A_current,true,1776997596.936753,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
B_overlap_quote_fade_only,false,1776997596.936753,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
C_overlap_or_strong_tfi,true,1776997596.936753,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.84,,2323.83,,,,,,
A_current,true,1776997597.2025857,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.84,,2323.83,,,,,,
B_overlap_quote_fade_only,true,1776997597.2025857,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.84,,2323.83,,,,,,
C_overlap_or_strong_tfi,true,1776997597.2025857,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.84,,2323.83,,,,,,
A_current,true,1776997597.4667017,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.84,,2323.83,,,,,,
B_overlap_quote_fade_only,true,1776997597.4667017,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.84,,2323.83,,,,,,
C_overlap_or_strong_tfi,true,1776997597.4667017,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.84,,2323.83,,,,,,
A_current,true,1776997597.7087255,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
B_overlap_quote_fade_only,true,1776997597.7087255,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
C_overlap_or_strong_tfi,true,1776997597.7087255,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
A_current,true,1776997598.2070866,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
B_overlap_quote_fade_only,true,1776997598.2070866,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
C_overlap_or_strong_tfi,true,1776997598.2070866,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
A_current,true,1776997598.464494,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
B_overlap_quote_fade_only,true,1776997598.464494,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
C_overlap_or_strong_tfi,true,1776997598.464494,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
A_current,true,1776997598.7169256,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
B_overlap_quote_fade_only,true,1776997598.7169256,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
C_overlap_or_strong_tfi,true,1776997598.7169256,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.8579387186629527,,2323.84,,,,,,
A_current,true,1776997598.980026,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9957246686618212,,2323.8,,,,,,
B_overlap_quote_fade_only,false,1776997598.980026,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9957246686618212,,2323.8,,,,,,
C_overlap_or_strong_tfi,true,1776997598.980026,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.9957246686618212,,2323.8,,,,,,
A_current,true,1777003449.8964071,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9897710667316122,,2306.72,,,,,,
B_overlap_quote_fade_only,true,1777003449.8964071,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9897710667316122,,2306.72,,,,,,
C_overlap_or_strong_tfi,true,1777003449.8964071,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9897710667316122,,2306.72,,,,,,
A_current,true,1777003450.1609304,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9897710667316122,,2306.72,,,,,,
B_overlap_quote_fade_only,true,1777003450.1609304,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9897710667316122,,2306.72,,,,,,
C_overlap_or_strong_tfi,true,1777003450.1609304,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.9897710667316122,,2306.72,,,,,,
A_current,true,1777003450.3902032,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.7653227364296157,,2306.73,,,,,,
B_overlap_quote_fade_only,false,1777003450.3902032,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.7653227364296157,,2306.73,,,,,,
C_overlap_or_strong_tfi,true,1777003450.3902032,cancel_aggressive,buy,single_cancel_aggressive,cancel_aggressive,0.7653227364296157,,2306.73,,,,,,
A_current,true,1777003450.6640885,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
B_overlap_quote_fade_only,true,1777003450.6640885,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
C_overlap_or_strong_tfi,true,1777003450.6640885,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
A_current,true,1777003450.8983524,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
B_overlap_quote_fade_only,true,1777003450.8983524,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
C_overlap_or_strong_tfi,true,1777003450.8983524,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
A_current,true,1777003451.16022,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
B_overlap_quote_fade_only,true,1777003451.16022,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
C_overlap_or_strong_tfi,true,1777003451.16022,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
A_current,true,1777003451.4006855,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
B_overlap_quote_fade_only,true,1777003451.4006855,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
C_overlap_or_strong_tfi,true,1777003451.4006855,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
A_current,true,1777003451.899243,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
B_overlap_quote_fade_only,true,1777003451.899243,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
C_overlap_or_strong_tfi,true,1777003451.899243,cancel_aggressive,buy,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7654514893499762,,2306.81,,,,,,
A_current,true,1777003452.1560996,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003452.1560996,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003452.1560996,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
A_current,true,1777003452.3904948,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003452.3904948,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003452.3904948,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
A_current,true,1777003452.9352517,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
B_overlap_quote_fade_only,true,1777003452.9352517,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
C_overlap_or_strong_tfi,true,1777003452.9352517,cancel_aggressive,sell,overlap_quote_fade_cancel_aggressive,cancel_aggressive|quote_fade,0.7653055601476824,,2306.89,,,,,,
